Johnson uses : 0.17754316329956055s
u: 135, v: 135, min path: 0
u: 135, v: 114, min path: 179
u: 135, v: 171, min path: 153
u: 135, v: 180, min path: 41
u: 135, v: 32, min path: 125
u: 135, v: 20, min path: 32
u: 135, v: 57, min path: inf
u: 135, v: 83, min path: 32
u: 135, v: 64, min path: 30
u: 135, v: 197, min path: 52
u: 135, v: 192, min path: 23
u: 135, v: 89, min path: 85
u: 135, v: 82, min path: 64
u: 135, v: 41, min path: inf
u: 135, v: 195, min path: inf
u: 135, v: 6, min path: 45
u: 135, v: 168, min path: 51
u: 135, v: 12, min path: 32
u: 135, v: 56, min path: 63
u: 135, v: 128, min path: 101
u: 135, v: 30, min path: 50
u: 135, v: 153, min path: inf
u: 135, v: 154, min path: 29
u: 135, v: 111, min path: inf
u: 135, v: 88, min path: 114
u: 135, v: 170, min path: 172
u: 135, v: 182, min path: 142
u: 135, v: 160, min path: 101
u: 135, v: 23, min path: 50
u: 135, v: 68, min path: 147
u: 135, v: 91, min path: 147
u: 135, v: 47, min path: 130
u: 135, v: 106, min path: 77
u: 135, v: 196, min path: 104
u: 135, v: 174, min path: 35
u: 135, v: 179, min path: inf
u: 135, v: 93, min path: 100
u: 135, v: 62, min path: inf
u: 135, v: 70, min path: -10
u: 135, v: 60, min path: 72
u: 135, v: 99, min path: inf
u: 135, v: 76, min path: -2
u: 135, v: 156, min path: 103
u: 135, v: 54, min path: inf
u: 135, v: 40, min path: 129
u: 135, v: 44, min path: 37
u: 135, v: 159, min path: 30
u: 135, v: 164, min path: 80
u: 135, v: 80, min path: 101
u: 135, v: 143, min path: 87
u: 135, v: 147, min path: 146
u: 135, v: 74, min path: inf
u: 135, v: 61, min path: 105
u: 135, v: 52, min path: inf
u: 135, v: 31, min path: inf
u: 198, v: 135, min path: 249
u: 198, v: 198, min path: 0
u: 198, v: 119, min path: 218
u: 198, v: 194, min path: 259
u: 198, v: 94, min path: inf
u: 198, v: 191, min path: 277
u: 198, v: 155, min path: 163
u: 198, v: 19, min path: 226
u: 198, v: 151, min path: 174
u: 198, v: 72, min path: 181
u: 198, v: 200, min path: 209
u: 198, v: 46, min path: 289
u: 198, v: 24, min path: 186
u: 198, v: 121, min path: 214
u: 198, v: 100, min path: 205
u: 198, v: 187, min path: 232
u: 198, v: 5, min path: 127
u: 198, v: 193, min path: -5
u: 198, v: 10, min path: inf
u: 198, v: 13, min path: 83
u: 198, v: 73, min path: 207
u: 198, v: 28, min path: 287
u: 198, v: 75, min path: 204
u: 198, v: 199, min path: 218
u: 198, v: 103, min path: 163
u: 198, v: 65, min path: 159
u: 198, v: 45, min path: 209
u: 198, v: 167, min path: 204
u: 198, v: 186, min path: 206
u: 198, v: 141, min path: 188
u: 198, v: 145, min path: 171
u: 198, v: 35, min path: 211
u: 198, v: 150, min path: 229
u: 198, v: 184, min path: 262
u: 198, v: 122, min path: 303
u: 198, v: 17, min path: 174
u: 198, v: 112, min path: 199
u: 198, v: 146, min path: 182
u: 198, v: 116, min path: 231
u: 198, v: 107, min path: 175
u: 198, v: 104, min path: 199
u: 198, v: 92, min path: 214
u: 198, v: 188, min path: 228
u: 198, v: 183, min path: 254
u: 198, v: 137, min path: 200
u: 198, v: 124, min path: 190
u: 198, v: 67, min path: 146
u: 198, v: 190, min path: 251
u: 198, v: 55, min path: 173
u: 198, v: 178, min path: 199
u: 198, v: 166, min path: 221
u: 198, v: 102, min path: 199
u: 198, v: 140, min path: 178
u: 198, v: 27, min path: 166
u: 198, v: 18, min path: 173
u: 198, v: 69, min path: 281
u: 198, v: 98, min path: 312
u: 198, v: 133, min path: inf
u: 198, v: 86, min path: 221
u: 198, v: 90, min path: 214
u: 198, v: 84, min path: inf
u: 198, v: 43, min path: 231
u: 198, v: 110, min path: 253
u: 198, v: 16, min path: 216
u: 198, v: 157, min path: 211
u: 198, v: 165, min path: 190
u: 198, v: 8, min path: 211
u: 198, v: 25, min path: 201
u: 198, v: 144, min path: 196
u: 198, v: 176, min path: 182
u: 198, v: 136, min path: 188
u: 198, v: 131, min path: 201
u: 198, v: 37, min path: inf
u: 198, v: 175, min path: 232
u: 198, v: 117, min path: 172
u: 198, v: 118, min path: 198
u: 198, v: 132, min path: 261
u: 198, v: 105, min path: 179
u: 198, v: 50, min path: 163
u: 198, v: 127, min path: 183
u: 198, v: 53, min path: 204
u: 198, v: 85, min path: 190
u: 198, v: 142, min path: 168
u: 198, v: 87, min path: 330
u: 198, v: 59, min path: 349
u: 198, v: 152, min path: 227
u: 198, v: 158, min path: 206
u: 198, v: 163, min path: 354
u: 198, v: 77, min path: 199
u: 198, v: 11, min path: 191
u: 198, v: 120, min path: 174
u: 198, v: 36, min path: 88
u: 198, v: 138, min path: 165
u: 198, v: 129, min path: 201
u: 198, v: 185, min path: 179
u: 198, v: 148, min path: 416
u: 198, v: 79, min path: 281
u: 198, v: 115, min path: 369
u: 198, v: 126, min path: 188
u: 198, v: 3, min path: 205
u: 198, v: 51, min path: 179
u: 198, v: 96, min path: 227
u: 198, v: 130, min path: 200
u: 198, v: 66, min path: 197
u: 198, v: 81, min path: 183
u: 198, v: 149, min path: 184
u: 198, v: 15, min path: 183
u: 198, v: 169, min path: 178
u: 198, v: 9, min path: 174
u: 198, v: 21, min path: 184
u: 198, v: 26, min path: 181
u: 198, v: 123, min path: 267
u: 198, v: 4, min path: 148
u: 198, v: 162, min path: 209
u: 198, v: 63, min path: 174
u: 198, v: 2, min path: 193
u: 198, v: 39, min path: 214
u: 198, v: 38, min path: 246
u: 198, v: 78, min path: 170
u: 198, v: 1, min path: 198
u: 198, v: 95, min path: 185
u: 198, v: 22, min path: 194
u: 198, v: 139, min path: 192
u: 198, v: 177, min path: 164
u: 198, v: 97, min path: 220
u: 198, v: 172, min path: 238
u: 198, v: 49, min path: 327
u: 198, v: 33, min path: 288
u: 198, v: 58, min path: 283
u: 198, v: 109, min path: inf
u: 198, v: 101, min path: 386
u: 198, v: 29, min path: 261
u: 198, v: 7, min path: inf
u: 198, v: 113, min path: 401
u: 198, v: 181, min path: 192
u: 198, v: 71, min path: 273
u: 198, v: 14, min path: inf
u: 198, v: 189, min path: 217
u: 198, v: 108, min path: inf
u: 198, v: 134, min path: 300
u: 198, v: 161, min path: 239
u: 198, v: 48, min path: 202
u: 198, v: 173, min path: 208
u: 198, v: 34, min path: 164
u: 198, v: 42, min path: 209
u: 198, v: 125, min path: 255
u: 198, v: 114, min path: 338
u: 198, v: 171, min path: 289
u: 198, v: 180, min path: 194
u: 198, v: 32, min path: 281
u: 198, v: 20, min path: 188
u: 198, v: 57, min path: inf
u: 198, v: 83, min path: 188
u: 198, v: 64, min path: 186
u: 198, v: 197, min path: 217
u: 198, v: 192, min path: 179
u: 198, v: 89, min path: 207
u: 198, v: 82, min path: 186
u: 198, v: 41, min path: inf
u: 198, v: 195, min path: inf
u: 198, v: 6, min path: 196
u: 198, v: 168, min path: 222
u: 198, v: 12, min path: 163
u: 198, v: 56, min path: 193
u: 198, v: 128, min path: 223
u: 198, v: 30, min path: 206
u: 198, v: 153, min path: inf
u: 198, v: 154, min path: 185
u: 198, v: 111, min path: inf
u: 198, v: 88, min path: 250
u: 198, v: 170, min path: 295
u: 198, v: 182, min path: 290
u: 198, v: 160, min path: 209
u: 198, v: 23, min path: 206
u: 198, v: 68, min path: 295
u: 198, v: 91, min path: 295
u: 198, v: 47, min path: 271
u: 198, v: 106, min path: 225
u: 198, v: 196, min path: 240
u: 198, v: 174, min path: 164
u: 198, v: 179, min path: inf
u: 198, v: 93, min path: 236
u: 198, v: 62, min path: inf
u: 198, v: 70, min path: 170
u: 198, v: 60, min path: 228
u: 198, v: 99, min path: inf
u: 198, v: 76, min path: 247
u: 198, v: 156, min path: 181
u: 198, v: 54, min path: inf
u: 198, v: 40, min path: 251
u: 198, v: 44, min path: 193
u: 198, v: 159, min path: 186
u: 198, v: 164, min path: 228
u: 198, v: 80, min path: 179
u: 198, v: 143, min path: 251
u: 198, v: 147, min path: 302
u: 198, v: 74, min path: inf
u: 198, v: 61, min path: 241
u: 198, v: 52, min path: inf
u: 198, v: 31, min path: inf
u: 119, v: 135, min path: 65
u: 119, v: 198, min path: 28
u: 119, v: 119, min path: 0
u: 119, v: 194, min path: 41
u: 119, v: 94, min path: inf
u: 119, v: 191, min path: 93
u: 119, v: 155, min path: -14
u: 119, v: 19, min path: 42
u: 119, v: 151, min path: 0
u: 119, v: 72, min path: -3
u: 119, v: 200, min path: 25
u: 119, v: 46, min path: 105
u: 119, v: 24, min path: 2
u: 119, v: 121, min path: 30
u: 119, v: 100, min path: 79
u: 119, v: 187, min path: 106
u: 119, v: 5, min path: 1
u: 119, v: 193, min path: 23
u: 119, v: 10, min path: inf
u: 119, v: 13, min path: 6
u: 119, v: 73, min path: 23
u: 119, v: 28, min path: 103
u: 119, v: 75, min path: 21
u: 119, v: 199, min path: 34
u: 119, v: 103, min path: -14
u: 119, v: 65, min path: -18
u: 119, v: 45, min path: 73
u: 119, v: 167, min path: 52
u: 119, v: 186, min path: 80
u: 119, v: 141, min path: 4
u: 119, v: 145, min path: -13
u: 119, v: 35, min path: 27
u: 119, v: 150, min path: 45
u: 119, v: 184, min path: 78
u: 119, v: 122, min path: 119
u: 119, v: 17, min path: -10
u: 119, v: 112, min path: 15
u: 119, v: 146, min path: -2
u: 119, v: 116, min path: 47
u: 119, v: 107, min path: -9
u: 119, v: 104, min path: 16
u: 119, v: 92, min path: 30
u: 119, v: 188, min path: 102
u: 119, v: 183, min path: 36
u: 119, v: 137, min path: 21
u: 119, v: 124, min path: 6
u: 119, v: 67, min path: 10
u: 119, v: 190, min path: 67
u: 119, v: 55, min path: -11
u: 119, v: 178, min path: 15
u: 119, v: 166, min path: 37
u: 119, v: 102, min path: 16
u: 119, v: 140, min path: -6
u: 119, v: 27, min path: -11
u: 119, v: 18, min path: -11
u: 119, v: 69, min path: 155
u: 119, v: 98, min path: 186
u: 119, v: 133, min path: inf
u: 119, v: 86, min path: 37
u: 119, v: 90, min path: 30
u: 119, v: 84, min path: inf
u: 119, v: 43, min path: 47
u: 119, v: 110, min path: 69
u: 119, v: 16, min path: 32
u: 119, v: 157, min path: 27
u: 119, v: 165, min path: 6
u: 119, v: 8, min path: 27
u: 119, v: 25, min path: 17
u: 119, v: 144, min path: 12
u: 119, v: 176, min path: -2
u: 119, v: 136, min path: 4
u: 119, v: 131, min path: 17
u: 119, v: 37, min path: inf
u: 119, v: 175, min path: 48
u: 119, v: 117, min path: -12
u: 119, v: 118, min path: 14
u: 119, v: 132, min path: 77
u: 119, v: 105, min path: -5
u: 119, v: 50, min path: -14
u: 119, v: 127, min path: 57
u: 119, v: 53, min path: 25
u: 119, v: 85, min path: 11
u: 119, v: 142, min path: -16
u: 119, v: 87, min path: 146
u: 119, v: 59, min path: 165
u: 119, v: 152, min path: 43
u: 119, v: 158, min path: 24
u: 119, v: 163, min path: 177
u: 119, v: 77, min path: 15
u: 119, v: 11, min path: 7
u: 119, v: 120, min path: -10
u: 119, v: 36, min path: 11
u: 119, v: 138, min path: -19
u: 119, v: 129, min path: 17
u: 119, v: 185, min path: 53
u: 119, v: 148, min path: 232
u: 119, v: 79, min path: 97
u: 119, v: 115, min path: 185
u: 119, v: 126, min path: 4
u: 119, v: 3, min path: 79
u: 119, v: 51, min path: 53
u: 119, v: 96, min path: 43
u: 119, v: 130, min path: 16
u: 119, v: 66, min path: 13
u: 119, v: 81, min path: -1
u: 119, v: 149, min path: 0
u: 119, v: 15, min path: -1
u: 119, v: 169, min path: 52
u: 119, v: 9, min path: -10
u: 119, v: 21, min path: 58
u: 119, v: 26, min path: 49
u: 119, v: 123, min path: 83
u: 119, v: 4, min path: 22
u: 119, v: 162, min path: 83
u: 119, v: 63, min path: -10
u: 119, v: 2, min path: 9
u: 119, v: 39, min path: 30
u: 119, v: 38, min path: 62
u: 119, v: 78, min path: -4
u: 119, v: 1, min path: 21
u: 119, v: 95, min path: 1
u: 119, v: 22, min path: 10
u: 119, v: 139, min path: 8
u: 119, v: 177, min path: -13
u: 119, v: 97, min path: 36
u: 119, v: 172, min path: 54
u: 119, v: 49, min path: 143
u: 119, v: 33, min path: 104
u: 119, v: 58, min path: 99
u: 119, v: 109, min path: inf
u: 119, v: 101, min path: 202
u: 119, v: 29, min path: 77
u: 119, v: 7, min path: inf
u: 119, v: 113, min path: 217
u: 119, v: 181, min path: 8
u: 119, v: 71, min path: 89
u: 119, v: 14, min path: inf
u: 119, v: 189, min path: 33
u: 119, v: 108, min path: inf
u: 119, v: 134, min path: 116
u: 119, v: 161, min path: 55
u: 119, v: 48, min path: 18
u: 119, v: 173, min path: 24
u: 119, v: 34, min path: -20
u: 119, v: 42, min path: 25
u: 119, v: 125, min path: 78
u: 119, v: 114, min path: 140
u: 119, v: 171, min path: 105
u: 119, v: 180, min path: 15
u: 119, v: 32, min path: 97
u: 119, v: 20, min path: 4
u: 119, v: 57, min path: inf
u: 119, v: 83, min path: 4
u: 119, v: 64, min path: 2
u: 119, v: 197, min path: 33
u: 119, v: 192, min path: -5
u: 119, v: 89, min path: 71
u: 119, v: 82, min path: 2
u: 119, v: 41, min path: inf
u: 119, v: 195, min path: inf
u: 119, v: 6, min path: 17
u: 119, v: 168, min path: 38
u: 119, v: 12, min path: -14
u: 119, v: 56, min path: 16
u: 119, v: 128, min path: 39
u: 119, v: 30, min path: 22
u: 119, v: 153, min path: inf
u: 119, v: 154, min path: 1
u: 119, v: 111, min path: inf
u: 119, v: 88, min path: 66
u: 119, v: 170, min path: 111
u: 119, v: 182, min path: 106
u: 119, v: 160, min path: 73
u: 119, v: 23, min path: 22
u: 119, v: 68, min path: 111
u: 119, v: 91, min path: 111
u: 119, v: 47, min path: 87
u: 119, v: 106, min path: 41
u: 119, v: 196, min path: 56
u: 119, v: 174, min path: -13
u: 119, v: 179, min path: inf
u: 119, v: 93, min path: 52
u: 119, v: 62, min path: inf
u: 119, v: 70, min path: -4
u: 119, v: 60, min path: 44
u: 119, v: 99, min path: inf
u: 119, v: 76, min path: 63
u: 119, v: 156, min path: 55
u: 119, v: 54, min path: inf
u: 119, v: 40, min path: 67
u: 119, v: 44, min path: 9
u: 119, v: 159, min path: 2
u: 119, v: 164, min path: 44
u: 119, v: 80, min path: 53
u: 119, v: 143, min path: 67
u: 119, v: 147, min path: 84
u: 119, v: 74, min path: inf
u: 119, v: 61, min path: 57
u: 119, v: 52, min path: inf
u: 119, v: 31, min path: inf
u: 194, v: 135, min path: 112
u: 194, v: 198, min path: 42
u: 194, v: 119, min path: 47
u: 194, v: 194, min path: 0
u: 194, v: 94, min path: inf
u: 194, v: 191, min path: 100
u: 194, v: 155, min path: 22
u: 194, v: 19, min path: 49
u: 194, v: 151, min path: 47
u: 194, v: 72, min path: 44
u: 194, v: 200, min path: 47
u: 194, v: 46, min path: 128
u: 194, v: 24, min path: 16
u: 194, v: 121, min path: 44
u: 194, v: 100, min path: 107
u: 194, v: 187, min path: 134
u: 194, v: 5, min path: 37
u: 194, v: 193, min path: 37
u: 194, v: 10, min path: inf
u: 194, v: 13, min path: 20
u: 194, v: 73, min path: 59
u: 194, v: 28, min path: 121
u: 194, v: 75, min path: 57
u: 194, v: 199, min path: 39
u: 194, v: 103, min path: -6
u: 194, v: 65, min path: -10
u: 194, v: 45, min path: 82
u: 194, v: 167, min path: 59
u: 194, v: 186, min path: 108
u: 194, v: 141, min path: 51
u: 194, v: 145, min path: 34
u: 194, v: 35, min path: 74
u: 194, v: 150, min path: 67
u: 194, v: 184, min path: 100
u: 194, v: 122, min path: 127
u: 194, v: 17, min path: -4
u: 194, v: 112, min path: 21
u: 194, v: 146, min path: 45
u: 194, v: 116, min path: 69
u: 194, v: 107, min path: -3
u: 194, v: 104, min path: 52
u: 194, v: 92, min path: 77
u: 194, v: 188, min path: 133
u: 194, v: 183, min path: -5
u: 194, v: 137, min path: 35
u: 194, v: 124, min path: 20
u: 194, v: 67, min path: 24
u: 194, v: 190, min path: 88
u: 194, v: 55, min path: 3
u: 194, v: 178, min path: 29
u: 194, v: 166, min path: 63
u: 194, v: 102, min path: 52
u: 194, v: 140, min path: 8
u: 194, v: 27, min path: 25
u: 194, v: 18, min path: 25
u: 194, v: 69, min path: 185
u: 194, v: 98, min path: 216
u: 194, v: 133, min path: inf
u: 194, v: 86, min path: 51
u: 194, v: 90, min path: 35
u: 194, v: 84, min path: inf
u: 194, v: 43, min path: 83
u: 194, v: 110, min path: 105
u: 194, v: 16, min path: 46
u: 194, v: 157, min path: 41
u: 194, v: 165, min path: 28
u: 194, v: 8, min path: 49
u: 194, v: 25, min path: 31
u: 194, v: 144, min path: 26
u: 194, v: 176, min path: 45
u: 194, v: 136, min path: 18
u: 194, v: 131, min path: 31
u: 194, v: 37, min path: inf
u: 194, v: 175, min path: 70
u: 194, v: 117, min path: -4
u: 194, v: 118, min path: 61
u: 194, v: 132, min path: 124
u: 194, v: 105, min path: 42
u: 194, v: 50, min path: -6
u: 194, v: 127, min path: 93
u: 194, v: 53, min path: 39
u: 194, v: 85, min path: 25
u: 194, v: 142, min path: 20
u: 194, v: 87, min path: 168
u: 194, v: 59, min path: 187
u: 194, v: 152, min path: 90
u: 194, v: 158, min path: 38
u: 194, v: 163, min path: 185
u: 194, v: 77, min path: 29
u: 194, v: 11, min path: 54
u: 194, v: 120, min path: -4
u: 194, v: 36, min path: 25
u: 194, v: 138, min path: 17
u: 194, v: 129, min path: 31
u: 194, v: 185, min path: 89
u: 194, v: 148, min path: 254
u: 194, v: 79, min path: 119
u: 194, v: 115, min path: 207
u: 194, v: 126, min path: 18
u: 194, v: 3, min path: 107
u: 194, v: 51, min path: 89
u: 194, v: 96, min path: 65
u: 194, v: 130, min path: 30
u: 194, v: 66, min path: 27
u: 194, v: 81, min path: 13
u: 194, v: 149, min path: 6
u: 194, v: 15, min path: 0
u: 194, v: 169, min path: 83
u: 194, v: 9, min path: 37
u: 194, v: 21, min path: 94
u: 194, v: 26, min path: 69
u: 194, v: 123, min path: 89
u: 194, v: 4, min path: 58
u: 194, v: 162, min path: 111
u: 194, v: 63, min path: -4
u: 194, v: 2, min path: 56
u: 194, v: 39, min path: 44
u: 194, v: 38, min path: 84
u: 194, v: 78, min path: 0
u: 194, v: 1, min path: 57
u: 194, v: 95, min path: 7
u: 194, v: 22, min path: 24
u: 194, v: 139, min path: 22
u: 194, v: 177, min path: -5
u: 194, v: 97, min path: 42
u: 194, v: 172, min path: 101
u: 194, v: 49, min path: 165
u: 194, v: 33, min path: 118
u: 194, v: 58, min path: 107
u: 194, v: 109, min path: inf
u: 194, v: 101, min path: 210
u: 194, v: 29, min path: 113
u: 194, v: 7, min path: inf
u: 194, v: 113, min path: 239
u: 194, v: 181, min path: 22
u: 194, v: 71, min path: 136
u: 194, v: 14, min path: inf
u: 194, v: 189, min path: 39
u: 194, v: 108, min path: inf
u: 194, v: 134, min path: 163
u: 194, v: 161, min path: 91
u: 194, v: 48, min path: 32
u: 194, v: 173, min path: 38
u: 194, v: 34, min path: 16
u: 194, v: 42, min path: 47
u: 194, v: 125, min path: 86
u: 194, v: 114, min path: 172
u: 194, v: 171, min path: 141
u: 194, v: 180, min path: 29
u: 194, v: 32, min path: 111
u: 194, v: 20, min path: 18
u: 194, v: 57, min path: inf
u: 194, v: 83, min path: 18
u: 194, v: 64, min path: 16
u: 194, v: 197, min path: 38
u: 194, v: 192, min path: 1
u: 194, v: 89, min path: 80
u: 194, v: 82, min path: 49
u: 194, v: 41, min path: inf
u: 194, v: 195, min path: inf
u: 194, v: 6, min path: 31
u: 194, v: 168, min path: 58
u: 194, v: 12, min path: -6
u: 194, v: 56, min path: 41
u: 194, v: 128, min path: 86
u: 194, v: 30, min path: 36
u: 194, v: 153, min path: inf
u: 194, v: 154, min path: 15
u: 194, v: 111, min path: inf
u: 194, v: 88, min path: 102
u: 194, v: 170, min path: 158
u: 194, v: 182, min path: 128
u: 194, v: 160, min path: 82
u: 194, v: 23, min path: 36
u: 194, v: 68, min path: 133
u: 194, v: 91, min path: 133
u: 194, v: 47, min path: 116
u: 194, v: 106, min path: 61
u: 194, v: 196, min path: 92
u: 194, v: 174, min path: -5
u: 194, v: 179, min path: inf
u: 194, v: 93, min path: 88
u: 194, v: 62, min path: inf
u: 194, v: 70, min path: 0
u: 194, v: 60, min path: 50
u: 194, v: 99, min path: inf
u: 194, v: 76, min path: 110
u: 194, v: 156, min path: 91
u: 194, v: 54, min path: inf
u: 194, v: 40, min path: 114
u: 194, v: 44, min path: 0
u: 194, v: 159, min path: 16
u: 194, v: 164, min path: 66
u: 194, v: 80, min path: 89
u: 194, v: 143, min path: 81
u: 194, v: 147, min path: 131
u: 194, v: 74, min path: inf
u: 194, v: 61, min path: 93
u: 194, v: 52, min path: inf
u: 194, v: 31, min path: inf
u: 94, v: 135, min path: 74
u: 94, v: 198, min path: 11
u: 94, v: 119, min path: 17
u: 94, v: 194, min path: 58
u: 94, v: 94, min path: 0
u: 94, v: 191, min path: -3
u: 94, v: 155, min path: -22
u: 94, v: 19, min path: 26
u: 94, v: 151, min path: 17
u: 94, v: 72, min path: 6
u: 94, v: 200, min path: 16
u: 94, v: 46, min path: 97
u: 94, v: 24, min path: -15
u: 94, v: 121, min path: 13
u: 94, v: 100, min path: 71
u: 94, v: 187, min path: 98
u: 94, v: 5, min path: -7
u: 94, v: 193, min path: 6
u: 94, v: 10, min path: inf
u: 94, v: 13, min path: -11
u: 94, v: 73, min path: -8
u: 94, v: 28, min path: 72
u: 94, v: 75, min path: -10
u: 94, v: 199, min path: 8
u: 94, v: 103, min path: -22
u: 94, v: 65, min path: -26
u: 94, v: 45, min path: 56
u: 94, v: 167, min path: 36
u: 94, v: 186, min path: 72
u: 94, v: 141, min path: 16
u: 94, v: 145, min path: -1
u: 94, v: 35, min path: 39
u: 94, v: 150, min path: 36
u: 94, v: 184, min path: 69
u: 94, v: 122, min path: 102
u: 94, v: 17, min path: -27
u: 94, v: 112, min path: -2
u: 94, v: 146, min path: 10
u: 94, v: 116, min path: 38
u: 94, v: 107, min path: -26
u: 94, v: 104, min path: -15
u: 94, v: 92, min path: 42
u: 94, v: 188, min path: 94
u: 94, v: 183, min path: 53
u: 94, v: 137, min path: 4
u: 94, v: 124, min path: -11
u: 94, v: 67, min path: -7
u: 94, v: 190, min path: -5
u: 94, v: 55, min path: -28
u: 94, v: 178, min path: -4
u: 94, v: 166, min path: 40
u: 94, v: 102, min path: -15
u: 94, v: 140, min path: -23
u: 94, v: 27, min path: -19
u: 94, v: 18, min path: -19
u: 94, v: 69, min path: 147
u: 94, v: 98, min path: 178
u: 94, v: 133, min path: inf
u: 94, v: 86, min path: 18
u: 94, v: 90, min path: 4
u: 94, v: 84, min path: inf
u: 94, v: 43, min path: 39
u: 94, v: 110, min path: 61
u: 94, v: 16, min path: 15
u: 94, v: 157, min path: 10
u: 94, v: 165, min path: -3
u: 94, v: 8, min path: 18
u: 94, v: 25, min path: 0
u: 94, v: 144, min path: -5
u: 94, v: 176, min path: 10
u: 94, v: 136, min path: -13
