u: 20, v: 100, w: -4
u: 169, v: 111, w: 59
u: 13, v: 127, w: 42
u: 168, v: 195, w: -4
u: 9, v: 134, w: -3
u: 114, v: 4, w: 0
u: 142, v: 97, w: 73
u: 194, v: 21, w: -2
u: 42, v: 98, w: 53
u: 60, v: 18, w: 83
u: 13, v: 12, w: 98
u: 124, v: 145, w: 78
u: 49, v: 178, w: 15
u: 153, v: 152, w: -3
u: 155, v: 8, w: 78
u: 63, v: 143, w: -4
u: 82, v: 121, w: -3
u: 60, v: 35, w: -1
u: 26, v: 127, w: 76
u: 43, v: 198, w: 68
u: 73, v: 187, w: -3
u: 162, v: 61, w: 39
u: 92, v: 187, w: -4
u: 186, v: 69, w: -3
u: 146, v: 70, w: -2
u: 195, v: 116, w: -2
u: 104, v: 149, w: 84
u: 102, v: 72, w: -1
u: 54, v: 199, w: 49
u: 27, v: 177, w: 70
u: 17, v: 150, w: 85
u: 115, v: 75, w: -3
u: 68, v: 100, w: -1
u: 138, v: 152, w: -3
u: 197, v: 79, w: 13
u: 110, v: 181, w: -3
u: 144, v: 111, w: 24
u: 26, v: 2, w: 0
u: 71, v: 71, w: -5
u: 152, v: 133, w: 29
u: 138, v: 2, w: 56
u: 94, v: 98, w: 99
u: 44, v: 176, w: -2
u: 195, v: 199, w: -1
u: 6, v: 168, w: 27
u: 54, v: 97, w: -1
u: 49, v: 83, w: 20
u: 143, v: 80, w: 50
u: 185, v: 167, w: 31
u: 167, v: 85, w: -5
u: 2, v: 21, w: 17
u: 160, v: 185, w: 36
u: 14, v: 28, w: -2
u: 114, v: 177, w: -1
u: 74, v: 129, w: -1
u: 159, v: 149, w: -5
u: 53, v: 62, w: 47
u: 96, v: 103, w: 39
u: 114, v: 144, w: 77
u: 135, v: 131, w: -5
u: 44, v: 21, w: -4
u: 26, v: 182, w: -5
u: 153, v: 103, w: 19
u: 154, v: 114, w: 36
u: 92, v: 36, w: -4
u: 21, v: 92, w: -5
u: 185, v: 91, w: -1
u: 74, v: 1, w: 42
u: 66, v: 23, w: -1
u: 3, v: 124, w: 59
u: 134, v: 37, w: 73
u: 81, v: 56, w: 66
u: 66, v: 148, w: -4
u: 18, v: 61, w: 91
u: 134, v: 160, w: 18
u: 171, v: 29, w: 18
u: 143, v: 10, w: -3
u: 62, v: 52, w: -4
u: 5, v: 89, w: 57
u: 193, v: 131, w: 39
u: 152, v: 17, w: -5
u: 75, v: 200, w: 91
u: 53, v: 188, w: 47
u: 50, v: 103, w: -5
u: 45, v: 127, w: 26
u: 131, v: 80, w: 32
u: 38, v: 20, w: -4
u: 103, v: 128, w: -5
u: 22, v: 109, w: 12
u: 101, v: 55, w: 75
u: 21, v: 60, w: 56
u: 11, v: 180, w: -5
u: 162, v: 37, w: -2
u: 111, v: 182, w: 38
u: 4, v: 86, w: 14
u: 51, v: 113, w: 10
u: 198, v: 49, w: -3
u: 127, v: 183, w: -5
u: 173, v: 69, w: 16
u: 144, v: 111, w: 64
u: 168, v: 92, w: -3
u: 67, v: 37, w: -5
u: 30, v: 4, w: 44
u: 181, v: 35, w: 33
u: 13, v: 23, w: -1
u: 196, v: 114, w: 0
u: 32, v: 173, w: -1
u: 9, v: 189, w: -3
u: 134, v: 153, w: -5
u: 148, v: 165, w: 51
u: 49, v: 46, w: 26
u: 136, v: 71, w: 0
u: 115, v: 32, w: 14
u: 138, v: 48, w: -1
u: 151, v: 33, w: -4
u: 16, v: 65, w: 41
u: 137, v: 68, w: 0
u: 26, v: 84, w: 96
u: 87, v: 105, w: 55
u: 27, v: 127, w: -2
u: 185, v: 186, w: 48
u: 66, v: 7, w: 16
u: 84, v: 68, w: -3
u: 13, v: 154, w: 0
u: 90, v: 28, w: 31
u: 88, v: 77, w: 77
u: 46, v: 157, w: 42
u: 14, v: 68, w: -1
u: 175, v: 66, w: 36
u: 130, v: 131, w: 57
u: 81, v: 17, w: 0
u: 17, v: 164, w: -1
u: 153, v: 112, w: 51
u: 185, v: 37, w: 50
u: 189, v: 120, w: -4
u: 13, v: 186, w: 10
u: 61, v: 9, w: -1
u: 146, v: 85, w: 32
u: 89, v: 118, w: -3
u: 27, v: 96, w: 97
u: 27, v: 100, w: -4
u: 45, v: 41, w: -1
u: 78, v: 82, w: -1
u: 193, v: 53, w: 71
u: 120, v: 184, w: -3
u: 133, v: 132, w: -2
u: 102, v: 17, w: 52
u: 83, v: 133, w: 38
u: 157, v: 50, w: -4
u: 44, v: 130, w: -5
u: 10, v: 191, w: 76
u: 25, v: 48, w: 0
u: 156, v: 196, w: 66
u: 100, v: 111, w: 37
u: 122, v: 103, w: -3
u: 96, v: 180, w: 33
u: 197, v: 132, w: 97
u: 1, v: 178, w: 65
u: 33, v: 133, w: 44
u: 14, v: 147, w: -4
u: 27, v: 53, w: 93
u: 81, v: 51, w: 34
u: 132, v: 47, w: -3
u: 133, v: 158, w: 70
u: 164, v: 142, w: 80
u: 65, v: 45, w: 100
u: 40, v: 184, w: -5
u: 11, v: 80, w: 0
u: 51, v: 161, w: 10
u: 139, v: 104, w: -2
u: 88, v: 107, w: 92
u: 32, v: 96, w: 37
u: 34, v: 44, w: -3
u: 87, v: 34, w: 39
u: 110, v: 95, w: -1
u: 40, v: 168, w: 99
u: 102, v: 106, w: -5
u: 94, v: 77, w: -3
u: 79, v: 197, w: 32
u: 75, v: 164, w: 47
u: 137, v: 48, w: -2
u: 180, v: 116, w: -3
u: 139, v: 136, w: 36
u: 90, v: 17, w: -5
u: 183, v: 191, w: -3
u: 133, v: 53, w: -5
u: 42, v: 82, w: 87
u: 132, v: 13, w: 46
u: 99, v: 198, w: -3
u: 35, v: 175, w: -1
u: 35, v: 34, w: -5
u: 3, v: 11, w: -1
u: 46, v: 80, w: 0
u: 158, v: 153, w: 0
u: 163, v: 120, w: 78
u: 190, v: 63, w: 35
u: 96, v: 169, w: -1
u: 104, v: 64, w: 98
u: 97, v: 107, w: -3
u: 150, v: 185, w: 67
u: 8, v: 11, w: -4
u: 84, v: 80, w: 44
u: 19, v: 2, w: 0
u: 93, v: 34, w: -4
u: 80, v: 183, w: -2
u: 172, v: 135, w: 98
u: 187, v: 144, w: -4
u: 76, v: 15, w: 11
u: 116, v: 58, w: -3
u: 79, v: 149, w: 89
u: 137, v: 120, w: -5
u: 156, v: 67, w: -2
u: 46, v: 200, w: 85
u: 49, v: 22, w: -4
u: 43, v: 191, w: 77
u: 44, v: 68, w: 52
u: 100, v: 69, w: 39
u: 17, v: 85, w: -1
u: 89, v: 71, w: -3
u: 37, v: 105, w: 52
u: 57, v: 98, w: -2
u: 185, v: 45, w: -4
u: 181, v: 58, w: -2
u: 185, v: 51, w: 70
u: 63, v: 127, w: -3
u: 51, v: 47, w: -4
u: 172, v: 163, w: -4
u: 111, v: 67, w: -2
u: 67, v: 98, w: 19
u: 122, v: 81, w: -5
u: 53, v: 189, w: -5
u: 132, v: 107, w: -3
u: 160, v: 157, w: 26
u: 55, v: 89, w: 70
u: 87, v: 128, w: -1
u: 15, v: 177, w: 85
u: 56, v: 1, w: -3
u: 20, v: 3, w: 46
u: 59, v: 185, w: -5
u: 164, v: 143, w: 40
u: 59, v: 163, w: 70
u: 114, v: 170, w: 90
u: 164, v: 71, w: 0
u: 127, v: 7, w: 59
u: 90, v: 23, w: 0
u: 23, v: 146, w: 64
u: 2, v: 111, w: -1
u: 149, v: 80, w: -2
u: 83, v: 120, w: 0
u: 170, v: 21, w: -3
u: 75, v: 19, w: -5
u: 194, v: 44, w: 11
u: 90, v: 69, w: 0
u: 26, v: 80, w: -2
u: 63, v: 155, w: 71
u: 45, v: 88, w: -3
u: 156, v: 19, w: -5
u: 119, v: 49, w: 33
u: 178, v: 26, w: -4
u: 75, v: 49, w: -2
u: 34, v: 43, w: -1
u: 75, v: 113, w: 13
u: 135, v: 20, w: 18
u: 55, v: 99, w: -5
u: 36, v: 158, w: 50
u: 176, v: 132, w: -4
u: 89, v: 53, w: -4
u: 156, v: 130, w: -5
u: 52, v: 87, w: 98
u: 156, v: 155, w: 90
u: 64, v: 110, w: 37
u: 53, v: 22, w: -1
u: 181, v: 148, w: 49
u: 52, v: 120, w: 34
u: 13, v: 113, w: -1
u: 9, v: 192, w: 99
u: 11, v: 186, w: -1
u: 127, v: 124, w: -2
u: 173, v: 167, w: 13
u: 122, v: 137, w: -4
u: 57, v: 199, w: -2
u: 48, v: 81, w: 99
u: 84, v: 17, w: -2
u: 61, v: 125, w: -1
u: 48, v: 25, w: -4
u: 174, v: 33, w: 97
u: 142, v: 44, w: -5
u: 128, v: 148, w: -2
u: 111, v: 80, w: -2
u: 37, v: 107, w: -2
u: 20, v: 102, w: -5
u: 122, v: 151, w: 29
u: 37, v: 198, w: -5
u: 35, v: 28, w: -4
u: 74, v: 187, w: 68
u: 49, v: 88, w: -2
u: 29, v: 114, w: -5
u: 8, v: 85, w: 0
u: 174, v: 105, w: 0
u: 169, v: 195, w: 31
u: 68, v: 151, w: 21
u: 102, v: 63, w: 19
u: 159, v: 120, w: -2
u: 112, v: 144, w: -4
u: 93, v: 131, w: 35
u: 129, v: 135, w: 0
u: 169, v: 123, w: 91
u: 46, v: 119, w: -3
u: 32, v: 36, w: 78
u: 68, v: 192, w: 94
u: 165, v: 62, w: -1
u: 137, v: 145, w: 33
u: 180, v: 127, w: -1
u: 168, v: 33, w: 68
u: 166, v: 146, w: -2
u: 188, v: 55, w: 37
u: 65, v: 14, w: -3
u: 89, v: 174, w: 94
u: 186, v: 118, w: 0
u: 127, v: 87, w: -4
u: 191, v: 129, w: 67
u: 43, v: 107, w: -1
u: 56, v: 127, w: 40
u: 197, v: 199, w: 56
u: 171, v: 153, w: 0
u: 36, v: 91, w: -5
u: 129, v: 34, w: 24
u: 57, v: 5, w: -2
u: 31, v: 186, w: 34
u: 41, v: 72, w: -3
u: 17, v: 71, w: 50
u: 5, v: 127, w: -1
u: 73, v: 99, w: -5
u: 170, v: 112, w: 30
u: 144, v: 35, w: 18
u: 138, v: 120, w: 0
u: 34, v: 90, w: -5
u: 68, v: 23, w: -3
u: 21, v: 71, w: 62
u: 160, v: 170, w: 35
u: 11, v: 33, w: -4
u: 66, v: 197, w: -1
u: 39, v: 111, w: 13
u: 135, v: 26, w: -5
u: 55, v: 79, w: 45
u: 178, v: 141, w: -4
u: 63, v: 134, w: 0
u: 175, v: 143, w: -4
u: 144, v: 124, w: 28
u: 82, v: 102, w: 32
u: 190, v: 131, w: 90
u: 121, v: 196, w: -4
u: 78, v: 199, w: 78
u: 41, v: 189, w: -3
u: 144, v: 65, w: -3
u: 53, v: 153, w: 54
u: 33, v: 26, w: -1
u: 40, v: 74, w: -2
u: 105, v: 148, w: -4
u: 92, v: 161, w: -3
u: 146, v: 128, w: 41
u: 197, v: 165, w: 77
u: 5, v: 33, w: 29
u: 54, v: 188, w: 87
u: 28, v: 118, w: 29
u: 182, v: 22, w: -4
u: 168, v: 169, w: 97
u: 147, v: 39, w: 12
u: 46, v: 60, w: -5
u: 123, v: 27, w: 50
u: 127, v: 85, w: -4
u: 191, v: 147, w: 50
u: 150, v: 130, w: 91
u: 8, v: 22, w: 0
u: 185, v: 171, w: 85
u: 87, v: 69, w: 47
u: 106, v: 30, w: 0
u: 167, v: 143, w: 77
u: 64, v: 146, w: 40
u: 153, v: 12, w: 87
u: 121, v: 75, w: -4
u: 175, v: 93, w: -1
u: 110, v: 128, w: -5
u: 18, v: 125, w: 28
u: 185, v: 20, w: -5
u: 52, v: 78, w: 86
u: 83, v: 170, w: -4
u: 22, v: 18, w: -5
u: 20, v: 24, w: -4
u: 177, v: 150, w: 93
u: 182, v: 134, w: 66
u: 27, v: 95, w: 47
u: 100, v: 16, w: 35
u: 98, v: 162, w: 71
u: 59, v: 7, w: -1
u: 94, v: 179, w: -1
u: 83, v: 15, w: -4
u: 146, v: 200, w: 65
u: 43, v: 113, w: 19
u: 164, v: 198, w: -1
u: 63, v: 160, w: 66
u: 156, v: 160, w: -2
u: 23, v: 190, w: -1
u: 170, v: 166, w: 55
u: 19, v: 58, w: 0
u: 116, v: 174, w: 0
u: 118, v: 101, w: 46
u: 63, v: 113, w: 34
u: 67, v: 182, w: -5
u: 58, v: 112, w: -5
u: 117, v: 167, w: -1
u: 150, v: 12, w: 42
u: 140, v: 123, w: -4
u: 54, v: 169, w: 26
u: 64, v: 115, w: -3
u: 97, v: 166, w: -4
u: 81, v: 157, w: 56
u: 150, v: 173, w: -4
u: 141, v: 29, w: -2
u: 100, v: 3, w: 13
u: 21, v: 24, w: -1
u: 58, v: 20, w: -1
u: 146, v: 189, w: -2
u: 93, v: 26, w: 65
u: 20, v: 174, w: 71
u: 80, v: 186, w: -2
u: 170, v: 110, w: 0
u: 197, v: 73, w: 87
u: 70, v: 130, w: 78
u: 165, v: 123, w: 75
u: 101, v: 146, w: 84
u: 114, v: 27, w: -1
u: 166, v: 74, w: 47
u: 181, v: 157, w: -1
u: 110, v: 51, w: 0
u: 33, v: 72, w: 20
u: 142, v: 123, w: -3
u: 80, v: 122, w: 16
u: 180, v: 137, w: -2
u: 174, v: 154, w: 83
u: 120, v: 1, w: 69
u: 47, v: 24, w: -3
u: 181, v: 118, w: 50
u: 59, v: 78, w: 96
u: 132, v: 66, w: -2
u: 55, v: 199, w: 14
u: 189, v: 165, w: 84
u: 141, v: 37, w: 18
u: 32, v: 190, w: 38
u: 189, v: 100, w: 59
u: 183, v: 71, w: 20
u: 139, v: 8, w: 12
u: 147, v: 118, w: 10
u: 25, v: 144, w: -3
u: 166, v: 36, w: -4
u: 105, v: 14, w: 30
u: 141, v: 76, w: -1
u: 24, v: 59, w: 59
u: 86, v: 57, w: -5
u: 192, v: 22, w: 54
u: 113, v: 187, w: -5
u: 84, v: 5, w: 40
u: 163, v: 172, w: -5
u: 174, v: 5, w: 54
u: 72, v: 91, w: 45
u: 137, v: 121, w: 51
u: 152, v: 132, w: 77
u: 174, v: 59, w: 51
u: 175, v: 58, w: 58
u: 66, v: 115, w: 47
u: 32, v: 127, w: -5
u: 165, v: 16, w: 58
u: 107, v: 162, w: 31
u: 133, v: 157, w: 14
u: 39, v: 15, w: 32
u: 68, v: 45, w: 12
u: 103, v: 66, w: 86
u: 17, v: 152, w: 0
u: 174, v: 19, w: -1
u: 32, v: 141, w: -4
u: 170, v: 136, w: -1
u: 130, v: 112, w: -4
u: 28, v: 174, w: -5
u: 96, v: 150, w: -1
u: 57, v: 177, w: -4
u: 74, v: 200, w: 57
u: 2, v: 76, w: -1
u: 144, v: 180, w: -2
u: 108, v: 49, w: -4
u: 199, v: 179, w: 59
u: 122, v: 13, w: 44
u: 76, v: 185, w: 89
u: 1, v: 73, w: 71
u: 149, v: 198, w: -4
u: 28, v: 25, w: -2
u: 178, v: 11, w: -3
u: 131, v: 21, w: 13
u: 157, v: 100, w: 78
u: 120, v: 96, w: 0
u: 19, v: 22, w: 19
u: 44, v: 200, w: -3
u: 143, v: 177, w: 88
u: 185, v: 162, w: 98
u: 132, v: 86, w: -3
u: 132, v: 181, w: 39
u: 128, v: 101, w: 0
u: 200, v: 168, w: -5
u: 98, v: 134, w: 37
u: 54, v: 108, w: -2
u: 21, v: 69, w: 99
u: 40, v: 198, w: 0
u: 82, v: 81, w: 65
u: 191, v: 170, w: -1
u: 52, v: 70, w: 0
u: 182, v: 57, w: 84
u: 88, v: 146, w: 62
u: 90, v: 25, w: 51
u: 107, v: 86, w: 19
u: 83, v: 88, w: 39
u: 169, v: 117, w: 31
u: 12, v: 109, w: 51
u: 2, v: 103, w: 77
u: 51, v: 166, w: -1
u: 149, v: 72, w: -3
u: 50, v: 81, w: -5
u: 31, v: 18, w: -3
u: 181, v: 12, w: 75
u: 132, v: 173, w: -4
u: 23, v: 18, w: -5
u: 90, v: 81, w: -3
u: 138, v: 14, w: 65
u: 125, v: 41, w: 77
u: 172, v: 30, w: 54
u: 7, v: 136, w: 0
u: 164, v: 51, w: 0
u: 81, v: 48, w: -1
u: 95, v: 71, w: 0
u: 2, v: 104, w: 25
u: 163, v: 129, w: -5
u: 35, v: 67, w: 0
u: 198, v: 125, w: 0
u: 167, v: 107, w: 45
u: 114, v: 156, w: 46
u: 170, v: 181, w: -1
u: 188, v: 68, w: 0
u: 57, v: 138, w: 90
u: 177, v: 126, w: 30
u: 94, v: 131, w: -3
u: 155, v: 87, w: -1
u: 99, v: 127, w: 94
u: 199, v: 164, w: 64
u: 168, v: 145, w: -1
u: 48, v: 169, w: -3
u: 44, v: 69, w: -4
u: 141, v: 43, w: 0
u: 125, v: 25, w: 28
u: 174, v: 151, w: -4
u: 199, v: 167, w: -1
u: 151, v: 60, w: -1
u: 190, v: 179, w: 82
u: 94, v: 37, w: -4
u: 148, v: 56, w: 88
u: 29, v: 58, w: -5
u: 59, v: 70, w: 63
u: 160, v: 15, w: -3
u: 48, v: 67, w: 69
u: 51, v: 195, w: 90
u: 88, v: 182, w: -2
u: 160, v: 99, w: 64
u: 10, v: 150, w: 0
u: 12, v: 80, w: -2
u: 90, v: 34, w: 24
u: 186, v: 164, w: 29
u: 193, v: 134, w: -5
u: 39, v: 82, w: 85
u: 45, v: 5, w: 70
u: 27, v: 170, w: -5
u: 40, v: 146, w: -2
u: 181, v: 26, w: -1
u: 164, v: 105, w: 56
u: 128, v: 116, w: 50
u: 111, v: 39, w: -2
u: 180, v: 64, w: -2
u: 8, v: 87, w: 75
u: 118, v: 137, w: -2
u: 173, v: 1, w: 53
u: 56, v: 187, w: -2
u: 15, v: 67, w: 91
u: 91, v: 5, w: 100
u: 132, v: 173, w: -4
u: 79, v: 109, w: 50
u: 132, v: 193, w: 82
u: 105, v: 150, w: 78
u: 100, v: 157, w: 27
u: 28, v: 119, w: 77
u: 136, v: 54, w: -2
u: 179, v: 40, w: -5
u: 83, v: 5, w: -3
u: 115, v: 158, w: 0
u: 194, v: 105, w: 0
u: 78, v: 6, w: -3
u: 74, v: 109, w: -4
u: 76, v: 10, w: 0
u: 139, v: 160, w: -1
u: 84, v: 161, w: -4
u: 44, v: 75, w: 86
u: 71, v: 162, w: 90
u: 124, v: 24, w: -4
u: 113, v: 141, w: -4
u: 84, v: 173, w: -5
u: 53, v: 44, w: 0
u: 113, v: 42, w: -4
u: 147, v: 25, w: 31
u: 53, v: 99, w: 75
u: 197, v: 137, w: 72
u: 30, v: 28, w: -5
u: 40, v: 159, w: 12
u: 101, v: 116, w: 73
u: 183, v: 37, w: 61
u: 175, v: 131, w: 91
u: 23, v: 115, w: -4
u: 162, v: 75, w: -4
u: 29, v: 111, w: 87
u: 49, v: 112, w: -3
u: 123, v: 76, w: -5
u: 46, v: 5, w: -3
u: 86, v: 192, w: -5
u: 168, v: 44, w: 43
u: 137, v: 42, w: 83
u: 83, v: 79, w: 48
u: 83, v: 104, w: 83
u: 148, v: 78, w: -4
u: 174, v: 25, w: -5
u: 2, v: 102, w: -4
u: 67, v: 158, w: -5
u: 163, v: 182, w: 49
u: 156, v: 35, w: -4
u: 105, v: 162, w: 96
u: 168, v: 46, w: -2
u: 15, v: 90, w: 98
u: 9, v: 133, w: -2
u: 140, v: 63, w: -1
u: 152, v: 3, w: 60
u: 34, v: 74, w: -3
u: 181, v: 112, w: 73
u: 130, v: 131, w: 43
u: 134, v: 175, w: -5
u: 42, v: 81, w: 91
u: 15, v: 44, w: 68
u: 63, v: 37, w: -1
u: 82, v: 77, w: 19
u: 156, v: 18, w: 26
u: 32, v: 123, w: 100
u: 162, v: 167, w: -5
u: 57, v: 199, w: 0
u: 163, v: 29, w: 0
u: 8, v: 198, w: 55
u: 21, v: 80, w: -4
u: 4, v: 101, w: 11
u: 84, v: 113, w: 80
u: 5, v: 199, w: 66
u: 139, v: 158, w: -3
u: 52, v: 160, w: 14
u: 184, v: 13, w: 26
u: 60, v: 23, w: -2
u: 33, v: 180, w: 34
u: 32, v: 174, w: -5
u: 123, v: 176, w: 86
u: 178, v: 5, w: 68
u: 53, v: 159, w: 85
u: 126, v: 66, w: 79
u: 142, v: 20, w: 30
u: 99, v: 14, w: 72
u: 130, v: 148, w: -3
u: 108, v: 167, w: -2
u: 87, v: 28, w: 93
u: 27, v: 170, w: 26
u: 117, v: 9, w: -5
u: 107, v: 186, w: 41
u: 38, v: 151, w: 0
u: 23, v: 156, w: 0
u: 143, v: 30, w: -1
u: 122, v: 194, w: -2
u: 109, v: 107, w: -4
u: 80, v: 79, w: 58
u: 176, v: 54, w: -5
u: 128, v: 16, w: -1
u: 53, v: 129, w: 76
u: 45, v: 28, w: 93
u: 100, v: 121, w: -5
u: 113, v: 131, w: -1
u: 181, v: 69, w: 66
u: 127, v: 120, w: -5
u: 184, v: 68, w: -2
u: 77, v: 140, w: 0
u: 120, v: 63, w: 45
u: 129, v: 41, w: -3
u: 182, v: 37, w: 100
u: 70, v: 7, w: -5
u: 180, v: 198, w: 0
u: 23, v: 138, w: -3
u: 28, v: 194, w: 72
u: 50, v: 193, w: 72
u: 25, v: 176, w: 42
u: 30, v: 197, w: 63
u: 187, v: 170, w: 22
u: 40, v: 186, w: 0
u: 160, v: 107, w: 41
u: 135, v: 194, w: -3
u: 176, v: 18, w: 32
u: 45, v: 48, w: 11
u: 62, v: 120, w: 22
u: 41, v: 138, w: 34
u: 130, v: 2, w: 66
u: 32, v: 184, w: 52
u: 196, v: 156, w: 57
u: 117, v: 193, w: 91
u: 123, v: 194, w: -4
u: 108, v: 164, w: -3
u: 48, v: 170, w: 29
u: 167, v: 154, w: -3
u: 155, v: 166, w: -2
u: 142, v: 141, w: 39
u: 126, v: 142, w: 14
u: 110, v: 112, w: 16
u: 184, v: 46, w: 92
u: 130, v: 38, w: 80
u: 153, v: 186, w: 0
u: 27, v: 181, w: 54
u: 21, v: 199, w: -4
u: 95, v: 98, w: 24
u: 92, v: 122, w: -4
u: 87, v: 172, w: 61
u: 77, v: 128, w: 20
u: 123, v: 126, w: 19
u: 184, v: 2, w: 61
u: 28, v: 83, w: 44
u: 12, v: 101, w: 0
u: 137, v: 83, w: 52
u: 113, v: 7, w: 0
u: 131, v: 62, w: 22
u: 125, v: 83, w: -2
u: 134, v: 45, w: 24
u: 171, v: 192, w: 21
u: 194, v: 80, w: -1
u: 3, v: 5, w: 13
u: 21, v: 75, w: -4
u: 133, v: 104, w: 32
u: 117, v: 107, w: 51
u: 126, v: 94, w: -1
u: 180, v: 52, w: -2
u: 45, v: 47, w: -4
u: 36, v: 30, w: 100
u: 63, v: 108, w: 31
u: 177, v: 79, w: -5
u: 96, v: 106, w: -1
u: 2, v: 42, w: 0
u: 160, v: 43, w: -2
u: 1, v: 84, w: 78
u: 67, v: 177, w: -4
u: 149, v: 176, w: 46
u: 189, v: 75, w: 14
u: 190, v: 49, w: 69
u: 51, v: 1, w: -5
u: 27, v: 94, w: 22
u: 95, v: 64, w: 37
u: 120, v: 79, w: -1
u: 66, v: 108, w: -4
u: 18, v: 142, w: -3
u: 28, v: 5, w: 46
u: 28, v: 101, w: -5
u: 121, v: 22, w: 47
u: 133, v: 156, w: 69
u: 153, v: 103, w: 0
u: 140, v: 56, w: 51
u: 50, v: 148, w: 35
u: 86, v: 1, w: -3
u: 70, v: 22, w: 45
u: 141, v: 32, w: 55
u: 46, v: 180, w: 58
u: 10, v: 197, w: 50
u: 25, v: 195, w: 0
u: 101, v: 1, w: 23
u: 14, v: 55, w: 69
u: 22, v: 176, w: -1
u: 16, v: 186, w: 98
u: 82, v: 186, w: 63
u: 175, v: 42, w: 98
u: 146, v: 23, w: 57
u: 111, v: 91, w: 60
u: 118, v: 50, w: 0
u: 121, v: 140, w: 39
u: 188, v: 10, w: 65
u: 3, v: 155, w: 49
u: 185, v: 184, w: 0
u: 94, v: 131, w: 54
u: 61, v: 44, w: -3
u: 78, v: 157, w: 57
u: 58, v: 141, w: 97
u: 156, v: 156, w: 31
u: 39, v: 110, w: 37
u: 63, v: 110, w: 55
u: 142, v: 138, w: 67
u: 135, v: 3, w: 43
u: 183, v: 69, w: 58
u: 109, v: 64, w: 26
u: 21, v: 200, w: -2
